1.300000000000000044e-01,1.489999999999999936e-01,1.679999999999999827e-01,1.869999999999999996e-01,2.059999999999999887e-01,2.250000000000000056e-01,2.439999999999999947e-01,2.630000000000000115e-01,2.820000000000000284e-01,3.009999999999999898e-01,3.200000000000000067e-01,3.390000000000000235e-01,3.579999999999999849e-01,3.770000000000000018e-01,3.960000000000000187e-01,4.149999999999999800e-01,4.339999999999999969e-01,4.530000000000000138e-01,4.719999999999999751e-01,4.909999999999999920e-01,5.100000000000000089e-01,5.290000000000000258e-01,5.480000000000000426e-01,5.669999999999999485e-01,5.860000000000000764e-01,6.049999999999999822e-01,6.239999999999998881e-01,6.430000000000000160e-01,6.619999999999999218e-01,6.810000000000000497e-01,6.999999999999999556e-01,7.190000000000000835e-01,7.379999999999999893e-01,7.569999999999998952e-01,7.760000000000000231e-01,7.949999999999999289e-01,8.140000000000000568e-01,8.329999999999999627e-01,8.520000000000000906e-01,8.709999999999999964e-01,8.899999999999999023e-01,9.090000000000000302e-01,9.279999999999999361e-01,9.470000000000000639e-01,9.659999999999999698e-01,9.850000000000000977e-01,1.004000000000000004e+00,1.022999999999999909e+00,1.042000000000000037e+00,1.060999999999999943e+00
6.562500000000000000e-01,7.712499999999999911e-01,8.625000000000000444e-01,9.024999999999999689e-01,9.024999999999999689e-01,8.549999999999999822e-01,8.000000000000000444e-01,6.912499999999999201e-01,5.912500000000000533e-01,4.537499999999999867e-01,3.249999999999999556e-01,1.975000000000000089e-01,1.025000000000000355e-01,4.125000000000000888e-02,1.875000000000004441e-02,3.500000000000003109e-02,1.137500000000000178e-01,1.537500000000000533e-01,3.050000000000000488e-01,4.150000000000000355e-01,5.562500000000000222e-01,6.824999999999999956e-01,7.750000000000000222e-01,8.649999999999999911e-01,9.062500000000000000e-01,9.037500000000000533e-01,8.725000000000000533e-01,8.175000000000000044e-01,7.150000000000000799e-01,5.587500000000000799e-01,4.887500000000000178e-01,3.225000000000000089e-01,2.287500000000000089e-01,1.250000000000000000e-01,5.625000000000002220e-02,3.749999999999997780e-02,4.500000000000003997e-02,9.999999999999997780e-02,1.574999999999999734e-01,2.750000000000000222e-01,3.762499999999999734e-01,5.224999999999999645e-01,6.362499999999999822e-01,7.349999999999999867e-01,7.924999999999999822e-01,8.837500000000000355e-01,8.800000000000000044e-01,8.549999999999999822e-01,8.200000000000000622e-01,7.399999999999999911e-01
